,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
38,"Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench",6 nominations.,"$87,240,689.00","UK, Belgium, USA",13 Dec 2016,Tim Burton,"Adventure, Drama, Family",English,57,"When Jacob discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0Nzc5NzI5NV5BMl5BanBnXkFtZTgwNTk1MDE4MDI@._V1_SX300.jpg,20th Century Fox,PG-13,30 Sep 2016,True,127 min,Miss Peregrine's Home for Peculiar Children,movie,http://www.foxmovies.com/movies/miss-peregrines-home-for-peculiar-children,"Ransom Riggs (based upon the novel written by), Jane Goldman (screenplay)",2016,tt1935859,6.8,"80,838",fresh,199
39,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"Mark Wahlberg, Kurt Russell, Douglas M. Griffin, James DuMont",Nominated for 2 Oscars. Another 1 win & 8 nominations.,"$73,098,411.00","Hong Kong, USA",10 Jan 2017,Peter Berg,"Drama, Thriller",English,68,"A dramatization of the April 2010 disaster, when the offshore drilling rig Deepwater Horizon exploded and created the worst oil spill in U.S. history.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTEzNDU0OTgxM15BMl5BanBnXkFtZTgwNjA0ODM2OTE@._V1_SX300.jpg,Lionsgate,PG-13,30 Sep 2016,True,107 min,Deepwater Horizon,movie,http://www.deepwaterhorizon.movie/,"Matthew Michael Carnahan (screenplay), Matthew Sand (screenplay), Matthew Sand (screen story), David Barstow (article), David Rohde (article), Stephanie Saul (article)",2016,tt1860357,7.2,"62,586",certified,216
41,"Tom Hanks, Felicity Jones, Omar Sy, Irrfan Khan",1 nomination.,"$34,307,024.00","Hungary, USA",24 Jan 2017,Ron Howard,"Action, Adventure, Crime","English, French, Italian, Turkish",42,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNTE2NTkzMV5BMl5BanBnXkFtZTgwMDAzOTUyMDI@._V1_SX300.jpg,Sony Pictures,PG-13,28 Oct 2016,True,121 min,Inferno,movie,http://www.infernomovie.net/site,"Dan Brown (based on the novel by), David Koepp (screenplay)",2016,tt3062096,6.2,"81,279",rotten,208
42,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult",7 nominations.,"$135,729,385.00",USA,04 Oct 2016,Bryan Singer,"Action, Adventure, Sci-Fi","English, Polish, German, Arabic, Egyptian (Ancient)",52,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjU1ODM1MzYxN15BMl5BanBnXkFtZTgwOTA4NDE2ODE@._V1_SX300.jpg,20th Century Fox,PG-13,27 May 2016,True,144 min,X-Men: Apocalypse,movie,https://www.facebook.com/xmenmovies,"Simon Kinberg (screenplay), Bryan Singer (story), Simon Kinberg (story), Michael Dougherty (story), Dan Harris (story)",2016,tt3385516,7.1,"243,681",rotten,289
43,"Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer",3 wins & 18 nominations.,"$32,261,515.00",USA,23 Aug 2016,Shane Black,"Action, Comedy, Crime",English,70,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjcwNDA5MDYyNl5BMl5BanBnXkFtZTgwNjg0NDkzNzE@._V1_SX300.jpg,Warner Bros. Pictures,R,20 May 2016,True,116 min,The Nice Guys,movie,http://www.theniceguysmovie.com,"Shane Black, Anthony Bagarozzi",2016,tt3799694,7.4,"156,202",certified,260
44,"Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate",Nominated for 1 Oscar. Another 26 wins & 52 nominations.,"$341,264,012.00",USA,07 Jun 2016,"Byron Howard, Rich Moore, Jared Bush","Animation, Adventure, Comedy",English,78,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SX300.jpg,Walt Disney Animation Studios,PG,04 Mar 2016,True,108 min,Zootopia,movie,http://movies.disney.com/zootopia,"Byron Howard (story by), Rich Moore (story by), Jared Bush (story by), Jim Reardon (story by), Josie Trinidad (story by), Phil Johnston (story by), Jennifer Lee (story by), Jared Bush (screenplay), Phil Johnston (screenplay)",2016,tt2948356,8.1,"268,192",certified,241
45,"Chris Hemsworth, Charlize Theron, Jessica Chastain, Emily Blunt",10 nominations.,"$46,445,229.00",USA,23 Aug 2016,Cedric Nicolas-Troyan,"Action, Adventure, Drama",English,35,"Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNzc2MDQ1N15BMl5BanBnXkFtZTgwNTAyNzkyNzE@._V1_SX300.jpg,Universal Pictures,PG-13,22 Apr 2016,True,114 min,The Huntsman: Winter's War,movie,https://www.facebook.com/thehuntsmanmovie,"Evan Spiliotopoulos, Craig Mazin, Evan Daugherty (characters)",2016,tt2381991,6.1,"61,032",rotten,187
46,"Bill Murray, Dan Aykroyd, Sigourney Weaver, Harold Ramis",Nominated for 2 Oscars. Another 6 wins & 6 nominations.,N/A,USA,29 Jun 1999,Ivan Reitman,"Action, Adventure, Comedy",English,67,Three former parapsychology professors set up shop as a unique ghost removal service.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjYyNzgwMl5BMl5BanBnXkFtZTgwMTE3MjYyMTE@._V1_SX300.jpg,Columbia Pictures,PG,08 Jun 1984,True,105 min,Ghostbusters,movie,http://www.sonypictures.ca/english/movies/ghostbusters/,"Dan Aykroyd, Harold Ramis",1984,tt0087332,7.8,"282,384",certified,69
47,"Lewis MacDougall, Sigourney Weaver, Felicity Jones, Toby Kebbell",26 wins & 36 nominations.,"$3,730,982.00","USA, Spain",N/A,J.A. Bayona,"Drama, Fantasy",English,76,A boy seeks the help of a tree monster to cope with his single mother's terminal illness.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1OTA5OTkyNV5BMl5BanBnXkFtZTgwODMwNDU5OTE@._V1_SX300.jpg,Focus Features,PG-13,06 Jan 2017,True,108 min,A Monster Calls,movie,http://www.focusfeatures.com/amonstercalls,"Patrick Ness (screenplay), Patrick Ness (based upon the novel written by), Siobhan Dowd (from an original idea by)",2016,tt3416532,7.6,"23,043",certified,216
48,"Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan",4 wins & 37 nominations.,"$408,080,554.00",USA,13 Sep 2016,"Anthony Russo, Joe Russo","Action, Adventure, Sci-Fi","English, German, Xhosa, Russian, Romanian, Hindi",75,Political interference in the Avengers' activities causes a rift between former allies Captain America and Iron Man.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ0MTgyNjAxMV5BMl5BanBnXkFtZTgwNjUzMDkyODE@._V1_SX300.jpg,Walt Disney Pictures,PG-13,06 May 2016,True,147 min,Captain America: Civil War,movie,http://marvel.com/captainamerica#/home,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Joe Simon (based on the Marvel comics by), Jack Kirby (based on the Marvel comics by)",2016,tt3498820,7.9,"382,942",certified,331
49,"Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate",1 win & 7 nominations.,"$368,305,960.00","USA, Japan",06 Dec 2016,"Chris Renaud, Yarrow Cheney","Animation, Adventure, Comedy",English,61,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMzA1OTkzNV5BMl5BanBnXkFtZTgwODE3MjM4NzE@._V1_SX300.jpg,Universal Pictures,PG,08 Jul 2016,True,87 min,The Secret Life of Pets,movie,http://www.thesecretlifeofpets.com/,"Cinco Paul, Ken Daurio, Brian Lynch, Simon Rich (additional characters created by)",2016,tt2709768,6.6,"101,191",certified,192
50,"Isabelle Huppert, Laurent Lafitte, Anne Consigny, Charles Berling",Nominated for 1 Oscar. Another 47 wins & 72 nominations.,"$1,786,192.00","France, Germany, Belgium",N/A,Paul Verhoeven,"Comedy, Drama, Thriller",French,89,A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NDI5MzA1OF5BMl5BanBnXkFtZTgwMTQzNTQwMDI@._V1_SX300.jpg,N/A,R,11 Nov 2016,True,130 min,Elle,movie,N/A,"Philippe Djian (based on the novel by), David Birke (screenplay), Harold Manning (french translator)",2016,tt3716530,7.3,"23,452",certified,143
51,"Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba",Won 1 Oscar. Another 19 wins & 36 nominations.,"$363,995,937.00","UK, USA",30 Aug 2016,Jon Favreau,"Adventure, Drama, Family",English,77,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_SX300.jpg,Walt Disney Pictures,PG,15 Apr 2016,True,106 min,The Jungle Book,movie,http://movies.disney.com/the-jungle-book-2016,"Justin Marks (screenplay), Rudyard Kipling (based on the books by)",2016,tt3040964,7.5,"185,876",certified,273
52,"Zach Galifianakis, Isla Fisher, Jon Hamm, Gal Gadot",N/A,"$14,896,798.00",USA,17 Jan 2017,Greg Mottola,"Action, Comedy","English, Hebrew",34,A suburban couple becomes embroiled in an international espionage plot when they discover that their seemingly perfect new neighbors are government spies.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0MjE4OTA2MF5BMl5BanBnXkFtZTgwMDMyNTMwMTI@._V1_SX300.jpg,20th Century Fox,PG-13,21 Oct 2016,True,105 min,Keeping Up with the Joneses,movie,http://www.jonesesmovie.com/,Michael LeSieur,2016,tt2387499,5.8,"18,258",rotten,109
53,"Dave Johns, Hayley Squires, Sharon Percy, Briana Shann",Nominated for 4 BAFTA Film Awards. Another 16 wins & 20 nominations.,N/A,"UK, France, Belgium",N/A,Ken Loach,Drama,English,78,A middle aged carpenter who requires state welfare after injuring himself is joined by a single mother in a similar scenario.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NTMzMTk4NV5BMl5BanBnXkFtZTgwNTU5MjE4MDI@._V1_SX300.jpg,N/A,R,21 Oct 2016,True,100 min,"I, Daniel Blake",movie,N/A,Paul Laverty (screenplay),2016,tt5168192,8.0,"10,010",certified,103
54,"Ben Affleck, Elle Fanning, Remo Girone, Brendan Gleeson",1 nomination.,"$10,338,507.00",USA,N/A,Ben Affleck,"Crime, Drama","English, Spanish",49,"A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjc3MDIyMjgzNl5BMl5BanBnXkFtZTgwMzUxOTg3MDI@._V1_SX300.jpg,Warner Bros. Pictures,R,13 Jan 2017,True,129 min,Live by Night,movie,http://www.livebynight.movie/,"Ben Affleck (screenplay), Dennis Lehane (based on the novel by)",2016,tt2361317,6.5,"12,891",rotten,192
55,"Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford",Nominated for 1 Oscar. Another 19 wins & 80 nominations.,"$7,696,098.00","UK, USA",07 Feb 2017,Jeff Nichols,"Biography, Drama, Romance",English,79,"The story of Richard and Mildred Loving, an interracial couple, whose challenge of their anti-miscegenation arrest for their marriage in Virginia led to a legal battle that would end at the US Supreme Court.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTI3NjIzOF5BMl5BanBnXkFtZTgwNjI0NTI5ODE@._V1_SX300.jpg,Big Beach Films,PG-13,04 Nov 2016,True,123 min,Loving,movie,http://www.LovingTheFilm.com,Jeff Nichols,2016,tt4669986,7.2,"7,313",certified,208
56,"Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet",1 win & 6 nominations.,"$127,380,061.00",USA,27 Sep 2016,Rawson Marshall Thurber,"Action, Comedy, Crime",English,52,"After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzEzNjIwNl5BMl5BanBnXkFtZTgwNzgwMTEzNzE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,17 Jun 2016,True,107 min,Central Intelligence,movie,http://www.centralintelligencemovie.com/,"Ike Barinholtz (screenplay), David Stassen (screenplay), Rawson Marshall Thurber (screenplay), Ike Barinholtz (story), David Stassen (story)",2016,tt1489889,6.4,"84,040",fresh,165
57,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"Sam Claflin, Vanessa Kirby, Emilia Clarke, Eileen Dunwoodie",2 wins & 3 nominations.,"$56,228,651.00","UK, USA",30 Aug 2016,Thea Sharrock,"Drama, Romance",English,51,A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,03 Jun 2016,True,110 min,Me Before You,movie,http://mebeforeyoumovie.com,"Jojo Moyes (screenplay), Jojo Moyes (novel)",2016,tt2674426,7.5,"102,923",rotten,151
59,"John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin",3 wins & 23 nominations.,"$59,481,553.00",USA,14 Jun 2016,Dan Trachtenberg,"Drama, Horror, Mystery",English,76,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_SX300.jpg,Bad Robot Productions,PG-13,11 Mar 2016,True,104 min,10 Cloverfield Lane,movie,http://www.10cloverfieldlane.com/,"Josh Campbell (story), Matthew Stuecken (story), Josh Campbell (screenplay), Matthew Stuecken (screenplay), Damien Chazelle (screenplay)",2016,tt1179933,7.3,"176,776",certified,267
60,"Melissa Leo, Zachary Quinto, Joseph Gordon-Levitt, Jaymes Butler",3 wins & 7 nominations.,"$21,562,346.00","France, Germany, USA",27 Dec 2016,Oliver Stone,"Biography, Drama, Thriller",English,58,"The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MzYzNzgzOF5BMl5BanBnXkFtZTgwOTg4NzQ4OTE@._V1_SX300.jpg,Open Road Films,R,16 Sep 2016,True,134 min,Snowden,movie,http://snowdenfilm.com/,"Kieran Fitzgerald (screenplay), Oliver Stone (screenplay), Anatoly Kucherena (book), Luke Harding (book)",2016,tt3774114,7.3,"66,051",fresh,224
61,"Art Parkinson, Charlize Theron, Ralph Fiennes, Brenda Vaccaro",Nominated for 2 Oscars. Another 19 wins & 47 nominations.,"$48,019,281.00",USA,22 Nov 2016,Travis Knight,"Animation, Adventure, Family",English,84,A young boy named Kubo must locate a magical suit of armor worn by his late father in order to defeat a vengeful spirit from the past.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_SX300.jpg,Focus Features,PG,19 Aug 2016,True,101 min,Kubo and the Two Strings,movie,http://www.kubothemovie.com/,"Marc Haimes (screenplay), Chris Butler (screenplay), Shannon Tindle (story by), Marc Haimes (story by)",2016,tt4302938,7.9,"55,229",certified,184
62,"Will Smith, Edward Norton, Kate Winslet, Michael Peña",1 win & 3 nominations.,"$30,860,656.00",USA,N/A,David Frankel,"Drama, Romance",English,23,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODE4MTY2NV5BMl5BanBnXkFtZTgwMzM2NzEzMDI@._V1_SX300.jpg,New Line Cinema,PG-13,16 Dec 2016,True,97 min,Collateral Beauty,movie,N/A,Allan Loeb,2016,tt4682786,6.6,"16,800",rotten,147
63,"Tom Hanks, Aaron Eckhart, Valerie Mahaffey, Delphi Harrington",Nominated for 1 Oscar. Another 5 wins & 25 nominations.,"$125,065,700.00",USA,20 Dec 2016,Clint Eastwood,"Biography, Drama",English,74,"The story of Chesley Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight's passengers and crew.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NTUwNDIyOV5BMl5BanBnXkFtZTgwMjI2OTc3OTE@._V1_SX300.jpg,Warner Bros.,PG-13,09 Sep 2016,True,96 min,Sully,movie,http://www.sully-movie.com/,"Todd Komarnicki (screenplay), Chesley Sullenberger (book), Jeffrey Zaslow (book)",2016,tt3263904,7.5,"109,891",certified,281
64,"Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Dave Franco",3 nominations.,"$65,030,563.00","UK, China, Canada, USA",06 Sep 2016,Jon M. Chu,"Action, Adventure, Comedy","English, Mandarin, Cantonese",46,The Four Horsemen resurface and are forcibly recruited by a tech genius to pull off their most impossible heist yet.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQ0NDgwODQ3NV5BMl5BanBnXkFtZTgwOTYxNjc2ODE@._V1_SX300.jpg,Lionsgate,PG-13,10 Jun 2016,True,129 min,Now You See Me 2,movie,http://www.nowyouseeme.movie/,"Ed Solomon (screenplay), Ed Solomon (story by), Peter Chiarelli (story by), Boaz Yakin (based on characters created by), Edward Ricourt (based on characters created by)",2016,tt3110958,6.5,"142,931",rotten,164
65,"Kristen Wiig, Kate McKinnon, Zach Galifianakis, Jason Sudeikis",1 nomination.,"$17,356,894.00",USA,31 Jan 2017,Jared Hess,"Action, Comedy, Crime","Spanish, English",47,A guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history. Based on the October 1997 Loomis Fargo robbery.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMTY5Mzg1Ml5BMl5BanBnXkFtZTgwNTUzODUwNjE@._V1_SX300.jpg,Relativity Media,PG-13,30 Sep 2016,True,95 min,Masterminds,movie,https://www.facebook.com/MastermindsMovie,"Chris Bowman (screenplay), Hubbel Palmer (screenplay), Emily Spivey (screenplay), Emily Spivey (story), Chris Bowman (story), Hubbel Palmer (story)",2016,tt2461150,5.7,"16,917",rotten,81
66,"Stephen Lang, Jane Levy, Dylan Minnette, Daniel Zovatto",12 nominations.,"$89,210,468.00",USA,29 Nov 2016,Fede Alvarez,"Crime, Horror, Thriller","English, Ukrainian",71,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.",https://images-na.ssl-images-amazon.com/images/M/MV5BZGI5ZTU2M2YtZWY4MC00ZDFhLTliYTItZTk1NjdlN2NkMzg2XkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg,Ghost House Pictures,R,26 Aug 2016,True,88 min,Don't Breathe,movie,http://www.dontbreathe-movie.com/site/,"Fede Alvarez, Rodo Sayagues",2016,tt4160708,7.2,"98,585",certified,190
67,"Adam Driver, Golshifteh Farahani, Nellie, Rizwan Manji",6 wins & 24 nominations.,"$1,047,752.00","USA, France, Germany",N/A,Jim Jarmusch,"Comedy, Drama, Romance",English,90,"A quiet observation of the triumphs and defeats of daily life, along with the poetry evident in its smallest details.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzODA4Nzk0OF5BMl5BanBnXkFtZTgwNzE1MDIwMDI@._V1_SX300.jpg,K5 International,R,17 Nov 2016,True,118 min,Paterson,movie,http://www.patersonmovie.com/,Jim Jarmusch,2016,tt5247022,7.7,"7,313",certified,171
68,"Miles Teller, Steve Lantz, Gregg Weiner, David Packouz",Nominated for 1 Golden Globe. Another 1 nomination.,"$43,017,433.00",USA,22 Nov 2016,Todd Phillips,"Comedy, Crime, Drama","English, Arabic, Albanian, Romanian",57,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_SX300.jpg,Warner Bros. Pictures,R,19 Aug 2016,True,114 min,War Dogs,movie,http://www.wardogsthemovie.com/,"Stephen Chin (screenplay), Todd Phillips (screenplay), Jason Smilovic (screenplay), Guy Lawson (Rolling Stone article ""Arms and the Dudes"")",2016,tt2005151,7.1,"88,375",fresh,194
69,"Sandra Hüller, Peter Simonischek, Michael Wittenborn, Thomas Loibl",Nominated for 1 Oscar. Another 40 wins & 58 nominations.,"$374,684.00","Germany, Austria, Switzerland, Romania",N/A,Maren Ade,"Comedy, Drama","German, English, Romanian",93,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.,https://images-na.ssl-images-amazon.com/images/M/MV5BYzA4OGQ5NmMtNzM1ZC00YzIxLThmZWQtODkyYTA0ZGI3MGIzXkEyXkFqcGdeQXVyMjQwNjczOTE@._V1_SX300.jpg,Sony Pictures Classics,R,25 Dec 2016,True,162 min,Toni Erdmann,movie,http://sonyclassics.com/tonierdmann/,Maren Ade (screenplay),2016,tt4048272,7.7,"17,715",certified,102
70,"John Krasinski, James Badge Dale, Pablo Schreiber, David Denman",Nominated for 1 Oscar. Another 1 nomination.,"$37,978,162.00",USA,07 Jun 2016,Michael Bay,"Action, Drama, History","English, Arabic",48,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjU3OTQ5NDc3Ml5BMl5BanBnXkFtZTgwOTEwNTkxNzE@._V1_SX300.jpg,Paramount Pictures,R,15 Jan 2016,True,144 min,13 Hours,movie,http://www.thirteenhoursmovie.com/,"Chuck Hogan (screenplay), Mitchell Zuckoff (book)",2016,tt4172430,7.3,"70,816",rotten,201
71,"Michael Fassbender, Alicia Vikander, Rachel Weisz, Florence Clery",5 nominations.,"$12,533,911.00","UK, New Zealand, USA",24 Jan 2017,Derek Cianfrance,"Drama, Romance",English,60,A lighthouse keeper and his wife living off the coast of Western Australia raise a baby they rescue from a drifting rowing boat.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTI1NzQzMjgxOF5BMl5BanBnXkFtZTgwOTY1OTY2OTE@._V1_SX300.jpg,Dreamworks Pictures,PG-13,02 Sep 2016,True,133 min,The Light Between Oceans,movie,N/A,"Derek Cianfrance (written for the screen by), M.L. Stedman (novel)",2016,tt2547584,7.2,"21,518",rotten,182
72,"Gemma Arterton, Dominique Tipper, Glenn Close, Paddy Considine",Nominated for 1 BAFTA Film Award. Another 4 wins & 5 nominations.,N/A,"UK, USA",24 Feb 2017,Colm McCarthy,"Drama, Horror, Thriller",English,69,A scientist and a teacher living in a dystopian future embark on a journey of survival with a special young girl named Melanie.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ0NzA4NDcxM15BMl5BanBnXkFtZTgwMTk1NjUzOTE@._V1_SX300.jpg,N/A,R,26 Jan 2017,True,111 min,The Girl with All the Gifts,movie,N/A,"Mike Carey (novel), Mike Carey (screenplay)",2016,tt4547056,6.7,"16,376",fresh,51
73,"Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel",10 nominations.,"$162,162,120.00","UK, China, USA",06 Dec 2016,Paul Greengrass,"Action, Thriller","English, German",58,The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1ODg2OTU1MV5BMl5BanBnXkFtZTgwMzA5OTg2ODE@._V1_SX300.jpg,Universal,PG-13,29 Jul 2016,True,123 min,Jason Bourne,movie,http://www.jasonbournemovie.com/,"Paul Greengrass, Christopher Rouse, Robert Ludlum (characters)",2016,tt4196776,6.7,"137,825",rotten,267
74,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"Elle Fanning, Karl Glusman, Jena Malone, Bella Heathcote",13 wins & 29 nominations.,N/A,"USA, Denmark, France",27 Sep 2016,Nicolas Winding Refn,"Horror, Thriller",English,51,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTAyOTkxNTQ3NV5BMl5BanBnXkFtZTgwMjQ1NzQxOTE@._V1_SX300.jpg,Space Rocket Nation,R,24 Jun 2016,True,118 min,The Neon Demon,movie,http://theneondemon.com/,"Nicolas Winding Refn (story by), Nicolas Winding Refn (screenplay), Mary Laws (screenplay), Polly Stenham (screenplay)",2016,tt1974419,6.3,"44,370",rotten,211
76,"Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway",1 win & 9 nominations.,"$77,037,635.00","USA, UK",18 Oct 2016,James Bobin,"Adventure, Family, Fantasy",English,34,Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_SX300.jpg,Walt Disney Pictures,PG,27 May 2016,True,113 min,Alice Through the Looking Glass,movie,http://movies.disney.com/alice-through-the-looking-glass,"Linda Woolverton (screenplay), Lewis Carroll (books)",2016,tt2567026,6.3,"50,421",rotten,225
77,"Megan Fox, Will Arnett, Laura Linney, Stephen Amell",2 nominations.,"$82,035,527.00","USA, Hong Kong, China, Canada",20 Sep 2016,Dave Green,"Action, Adventure, Comedy",English,40,"After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjM4NDQ0NTYyMV5BMl5BanBnXkFtZTgwNTIxMjY3ODE@._V1_SX300.jpg,Paramount Pictures,PG-13,03 Jun 2016,True,112 min,Teenage Mutant Ninja Turtles: Out of the Shadows,movie,http://www.teenagemutantninjaturtlesmovie.com/,"Josh Appelbaum, André Nemec, Peter Laird (based on the Teenage Mutant Ninja Turtles characters created by), Kevin Eastman (based on the Teenage Mutant Ninja Turtles characters created by)",2016,tt3949660,6.0,"52,966",rotten,146
78,"Chiwetel Ejiofor, Casey Affleck, Anthony Mackie, Woody Harrelson",1 nomination.,N/A,USA,31 May 2016,John Hillcoat,"Action, Crime, Drama","English, Spanish, Russian",52,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDcxMzczMV5BMl5BanBnXkFtZTgwODkxNTUwODE@._V1_SX300.jpg,Open Road Films,R,26 Feb 2016,True,115 min,Triple 9,movie,http://triple9movie.com/,Matt Cook,2016,tt1712261,6.3,"44,029",rotten,155
