,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
38,"Bruce Willis, Mary-Louise Parker, Heidi von Palleske, Karl Urban",Nominated for 1 Golden Globe. Another 3 wins & 17 nominations.,"$88,900,000.00",USA,25 Jan 2011,Robert Schwentke,"Action, Comedy, Crime","English, Russian",60,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzg2Mjg1OTk0NF5BMl5BanBnXkFtZTcwMjQ4MTA3Mw@@._V1_SX300.jpg,Summit Entertainment,PG-13,15 Oct 2010,True,111 min,RED,movie,http://red-themovie.com/,"Jon Hoeber (screenplay), Erich Hoeber (screenplay), Warren Ellis (graphic novel), Cully Hamner (graphic novel)",2010,tt1245526,7.1,"246,815",certified,197
39,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",3 wins & 5 nominations.,"$102,981,571.00",USA,23 Nov 2010,Sylvester Stallone,"Action, Adventure, Thriller","English, Spanish",45,A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTUwODQyNjM0NF5BMl5BanBnXkFtZTcwNDMwMTU1Mw@@._V1_SX300.jpg,Lionsgate Films,R,13 Aug 2010,True,103 min,The Expendables,movie,http://expendablesthemovie.com/,"Dave Callaham (screenplay), Sylvester Stallone (screenplay), Dave Callaham (story)",2010,tt1320253,6.5,"277,931",rotten,198
40,"Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty",Won 2 Oscars. Another 58 wins & 89 nominations.,"$414,984,497.00",USA,02 Nov 2010,Lee Unkrich,"Animation, Adventure, Comedy","English, Spanish",92,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg,Walt Disney Pictures,G,18 Jun 2010,True,103 min,Toy Story 3,movie,http://www.disney.com/ToyStory,"John Lasseter (story by), Andrew Stanton (story by), Lee Unkrich (story by), Michael Arndt (screenplay)",2010,tt0435761,8.3,"571,718",certified,290
41,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina",1 win & 9 nominations.,"$90,755,643.00",USA,14 Sep 2010,Mike Newell,"Action, Adventure, Fantasy",English,50,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_SX300.jpg,Walt Disney Pictures,PG-13,28 May 2010,True,116 min,Prince of Persia: The Sands of Time,movie,http://Disney.com/PrinceOfPersia,"Boaz Yakin (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay), Jordan Mechner (screen story), Jordan Mechner (video game series ""Prince of Persia"")",2010,tt0473075,6.6,"228,933",rotten,215
42,"Sam Worthington, Liam Neeson, Ralph Fiennes, Jason Flemyng",4 wins & 12 nominations.,"$163,100,000.00",USA,27 Jul 2010,Louis Leterrier,"Action, Adventure, Fantasy",English,39,"Perseus demigod, son of Zeus, battles the minions of the underworld to stop them from conquering heaven and earth.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_SX300.jpg,Warner Bros.,PG-13,02 Apr 2010,True,106 min,Clash of the Titans,movie,http://clash-of-the-titans.warnerbros.com/,"Travis Beacham (screenplay), Phil Hay (screenplay), Matt Manfredi (screenplay), Beverley Cross",2010,tt0800320,5.8,"234,583",rotten,239
43,"Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye",8 wins & 14 nominations.,"$53,700,000.00","USA, UK",12 Jul 2011,James Wan,"Horror, Mystery, Thriller",English,52,A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTAxMDA0OF5BMl5BanBnXkFtZTcwNzgwNTc1NA@@._V1_SX300.jpg,FilmDistrict,PG-13,01 Apr 2011,True,103 min,Insidious,movie,http://www.insidious-movie.com/,Leigh Whannell,2010,tt1591095,6.8,"213,064",fresh,168
44,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts",2 wins & 8 nominations.,"$60,128,566.00","Germany, France, USA, Canada",28 Dec 2010,Paul W.S. Anderson,"Action, Adventure, Horror","English, Japanese, Spanish",37,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNzM3OTg5OF5BMl5BanBnXkFtZTcwMDA5MDA2Mw@@._V1_SX300.jpg,Sony Pictures/Screen Gems,R,10 Sep 2010,True,97 min,Resident Evil: Afterlife,movie,http://www.residentevil-movie.com/,Paul W.S. Anderson,2010,tt1220634,5.9,"137,034",rotten,95
45,"Chris Messina, Logan Marshall-Green, Jenny O'Hara, Bojana Novakovic",2 nominations.,N/A,USA,N/A,John Erick Dowdle,"Horror, Mystery, Thriller","English, Ukrainian, Spanish",44,A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,https://images-na.ssl-images-amazon.com/images/M/MV5BZDVmZGExMTEtNjk5OS00MTFkLWI0ZDMtNzg4YWFmNGY3NjRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,N/A,PG-13,17 Sep 2010,True,80 min,Devil,movie,N/A,"Brian Nelson (screenplay), M. Night Shyamalan (story)",2010,tt1314655,6.3,"107,068",N/A,N/A
46,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt",1 win & 16 nominations.,"$105,219,735.00","USA, UK",21 Sep 2010,Ridley Scott,"Action, Adventure, Drama","English, French, Ukrainian",53,"In 12th century England, Robin and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_SX300.jpg,Universal,PG-13,14 May 2010,True,140 min,Robin Hood,movie,http://www.robinhoodthemovie.com/,"Brian Helgeland (screenplay), Brian Helgeland (story), Ethan Reiff (story), Cyrus Voris (story)",2010,tt0955308,6.7,"217,324",rotten,239
47,"Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson",3 wins & 16 nominations.,"$94,800,000.00",USA,15 Jun 2010,"Albert Hughes, Allen Hughes","Action, Adventure, Drama",English,53,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTE1OWI1YzgtZjEyMy00MjQ4LWE0NWMtYTNhYjc0ZDQ3ZGRkXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,Warner Bros. Pictures,R,15 Jan 2010,True,118 min,The Book of Eli,movie,http://thebookofeli.warnerbros.com/,Gary Whitta,2010,tt1037705,6.9,"235,955",rotten,192
48,"Caitlyn Rund, Moisés Acevedo, Noel Rodriguez, Kevin P. McCarthy",4 wins & 3 nominations.,"$18,242,661.00",USA,22 Jun 2010,Allen Coulter,"Drama, Romance","English, Chinese",40,"A romantic drama centered on two new lovers: Tyler, whose parents have split in the wake of his brother's suicide, and Ally, who lives each day to the fullest since witnessing her mother's murder.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTA4MTg1ODkwNF5BMl5BanBnXkFtZTcwMzE5ODAxMw@@._V1_SX300.jpg,Summit Entertainment,PG-13,12 Mar 2010,True,113 min,Remember Me,movie,http://rememberme-movie.com/,Will Fetters,2010,tt1403981,7.2,"117,879",rotten,136
49,"Carey Mulligan, Andrew Garfield, Izzy Meikle-Small, Charlie Rowe",7 wins & 26 nominations.,"$2,412,045.00","UK, USA",21 Sep 2010,Mark Romanek,"Drama, Romance, Sci-Fi",English,69,"The lives of three friends, from their early school days into young adulthood, when the reality of the world they live in comes knocking.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NDQ1MjE2OF5BMl5BanBnXkFtZTcwNDIxNTk2Mw@@._V1_SX300.jpg,Fox Searchlight Pictures,R,15 Oct 2010,True,103 min,Never Let Me Go,movie,http://www.foxsearchlight.com/neverletmego/,"Kazuo Ishiguro (novel), Alex Garland (screenplay)",2010,tt1334260,7.2,"113,858",fresh,167
50,"Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes",3 wins & 14 nominations.,"$119,219,978.00",USA,14 Dec 2010,Adam McKay,"Action, Comedy, Crime","English, Ukrainian",64,Two mismatched New York City detectives seize an opportunity to step up like the city's top cops whom they idolize -- only things don't quite go as planned.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NDQzNTA2Ml5BMl5BanBnXkFtZTcwNzI2OTQzMw@@._V1_SX300.jpg,Columbia Pictures,PG-13,06 Aug 2010,True,107 min,The Other Guys,movie,http://www.theotherguys-movie.com/,"Adam McKay, Chris Henchy",2010,tt1386588,6.7,"196,549",certified,198
51,"Dwayne Johnson, Mauricio Lopez, Jim Gaines, Tom Berenger",5 nominations.,N/A,USA,N/A,George Tillman Jr.,"Action, Crime, Drama",English,44,An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyOTQ5MTAxOF5BMl5BanBnXkFtZTcwOTYzMDg5Mw@@._V1_SX300.jpg,N/A,R,24 Nov 2010,True,98 min,Faster,movie,N/A,"Tony Gayton, Joe Gayton",2010,tt1433108,6.5,"82,437",N/A,N/A
52,"Amy Adams, Matthew Goode, Adam Scott, John Lithgow",N/A,"$25,893,485.00","USA, Ireland",04 May 2010,Anand Tucker,"Comedy, Romance","English, Ukrainian",33,"Anna Brady plans to travel to Dublin, Ireland to propose marriage to her boyfriend Jeremy on Leap Day, because, according to Irish tradition, a man who receives a marriage proposal on a leap day must accept it.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMTQ2MDQxMF5BMl5BanBnXkFtZTcwODEzOTg5Mg@@._V1_SX300.jpg,Universal Pictures/Spyglass,PG,08 Jan 2010,True,100 min,Leap Year,movie,http://www.universalpictures.com/leapyear/,"Deborah Kaplan, Harry Elfont",2010,tt1216492,6.5,"74,583",rotten,129
53,"Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese",2 nominations.,"$92,401.00",USA,08 Feb 2011,Steven R. Monroe,"Horror, Thriller",English,27,"A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTE3NzEzMl5BMl5BanBnXkFtZTcwMzc4MTU2Mw@@._V1_SX300.jpg,Anchor Bay Films,R,20 Jan 2011,True,108 min,I Spit on Your Grave,movie,http://www.ispitonyourgravemovie.com/,"Adam Rockoff (screenplay), Meir Zarchi (film: Day of the Woman)",2010,tt1242432,6.3,"59,042",rotten,56
54,"Ryan Gosling, Kirsten Dunst, Frank Langella, Lily Rabe",1 nomination.,"$578,382.00",USA,29 Mar 2011,Andrew Jarecki,"Crime, Drama, Mystery",English,57,"Mr. David Marks was suspected but never tried for killing his wife Katie who disappeared in 1982, but the truth is eventually revealed.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMjIyMTc2Nl5BMl5BanBnXkFtZTcwOTQyMzc5Mw@@._V1_SX300.jpg,Magnolia Pictures,R,09 Dec 2010,True,101 min,All Good Things,movie,http://www.magpictures.com/allgoodthings/,"Marcus Hinchey, Marc Smerling",2010,tt1175709,6.3,"43,320",rotten,93
55,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas",1 win & 12 nominations.,"$238,319,043.00",USA,07 Dec 2010,Mike Mitchell,"Animation, Adventure, Comedy",English,58,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpel rules supreme.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0OTU1NzkxMl5BMl5BanBnXkFtZTcwMzI2NDUzMw@@._V1_SX300.jpg,Paramount,PG,21 May 2010,True,93 min,Shrek Forever After,movie,http://www.shrekforeverafter.com/,"William Steig (book), Josh Klausner, Darren Lemke",2010,tt0892791,6.3,"144,620",rotten,189
56,"Mel Gibson, Ray Winstone, Danny Huston, Bojana Novakovic",1 nomination.,"$43,290,977.00","UK, USA",11 May 2010,Martin Campbell,"Crime, Drama, Mystery",English,55,"As homicide detective Thomas Craven investigates the death of his activist daughter, he uncovers not only her secret life, but a corporate cover-up and government collusion that attracts an agent tasked with cleaning up the evidence.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_SX300.jpg,Warner Bros. Pictures,R,29 Jan 2010,True,117 min,Edge of Darkness,movie,http://edge-of-darkness.warnerbros.com/,"William Monahan (screenplay), Andrew Bovell (screenplay), Troy Kennedy-Martin (television series)",2010,tt1226273,6.6,"77,367",rotten,203
57,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",Nominated for 1 Oscar. Another 4 wins & 16 nominations.,"$118,311,368.00",USA,21 Dec 2010,Phillip Noyce,"Action, Crime, Mystery","English, Russian, Korean",65,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_SX300.jpg,Sony Pictures,PG-13,23 Jul 2010,True,100 min,Salt,movie,http://www.sonypictures.com/movies/salt/,Kurt Wimmer,2010,tt0944835,6.4,"252,830",fresh,231
58,"Bin Won, Sae-ron Kim, Tae-hoon Kim, Hee-won Kim",11 wins & 12 nominations.,N/A,South Korea,08 Mar 2011,Jeong-beom Lee,"Action, Crime, Thriller","Korean, English",N/A,A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.,https://images-na.ssl-images-amazon.com/images/M/MV5BY2RiNGU2OWQtODhiYS00ZjFlLWIzNjYtNDJmYTM1NmQ1NTY2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Well Go USA,R,05 Aug 2010,True,119 min,The Man from Nowhere,movie,http://www.themanfromnowheremovie.com,Jeong-beom Lee,2010,tt1527788,7.8,"46,089",fresh,6
59,"Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable",2 wins.,"$25,677,801.00",USA,08 Feb 2011,Andy Fickman,"Comedy, Family, Romance",English,28,"When a young woman realizes her brother is about to marry the girl who bullied her in high school, she sets out to expose the fiancée's true colors.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MzkyMDY0MV5BMl5BanBnXkFtZTcwNDkxNDc1Mw@@._V1_SX300.jpg,Touchstone Pictures,PG,24 Sep 2010,True,105 min,You Again,movie,http://www.YouAgain-TheMovie.com/,Moe Jelline,2010,tt1414382,5.8,"42,151",rotten,93
60,"Cher, Christina Aguilera, Eric Dane, Cam Gigandet",Won 1 Golden Globe. Another 5 wins & 17 nominations.,"$39,440,655.00",USA,01 Mar 2011,Steve Antin,"Drama, Music, Musical","English, Ukrainian",47,A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MzEyODI0Ml5BMl5BanBnXkFtZTcwNjIyNDQ4Mw@@._V1_SX300.jpg,Sony Pictures/Screen Gems,PG-13,24 Nov 2010,True,119 min,Burlesque,movie,http://www.burlesque-movie.com/,Steve Antin,2010,tt1126591,6.4,"63,754",rotten,148
61,"Will Ferrell, Christopher Jordan Wallace, Rebecca Hall, Michael Peña",N/A,"$2,711,210.00",USA,06 Sep 2011,Dan Rush,"Comedy, Drama",English,65,"When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjI0NjU2NF5BMl5BanBnXkFtZTcwMDk5Mjc4NA@@._V1_SX300.jpg,Roadside Attractions,R,14 Oct 2011,True,97 min,Everything Must Go,movie,http://www.everythingmustgo-themovie.com/,"Dan Rush, Raymond Carver (short story ""Why Don't You Dance"")",2010,tt1531663,6.4,"41,419",certified,131
62,"Michael Fassbender, Andreas Wisniewski, Dave Legeno, Axelle Carolyn",1 nomination.,"$122,288.00","UK, France, USA",02 Nov 2010,Neil Marshall,"Action, Adventure, Drama","English, Scottish Gaelic",62,A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is decimated in a devastating guerrilla attack.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NTI1MTEzM15BMl5BanBnXkFtZTcwNDc3NDc1Mw@@._V1_SX300.jpg,Magnolia Pictures,R,30 Jul 2010,True,97 min,Centurion,movie,http://www.centurionmovie.com/,Neil Marshall,2010,tt1020558,6.4,"66,687",rotten,103
63,"Dragos Bucur, Colin Farrell, Ed Harris, Alexandru Potocean",Nominated for 1 Oscar. Another 2 wins & 4 nominations.,N/A,"USA, United Arab Emirates, Poland",N/A,Peter Weir,"Adventure, Biography, Drama","English, Russian, Polish",66,"Siberian gulag escapees travel 4,000 miles by foot to freedom in India.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTc5MTM3Ml5BMl5BanBnXkFtZTcwMDI2NzgwNA@@._V1_SX300.jpg,N/A,PG-13,21 Jan 2011,True,133 min,The Way Back,movie,N/A,"Keith R. Clarke (screenplay), Slavomir Rawicz (novel), Peter Weir (screenplay)",2010,tt1023114,7.3,"91,189",N/A,N/A
64,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"Tyler Labine, Alan Tudyk, Katrina Bowden, Jesse Moss",10 wins & 13 nominations.,"$154,232.00","Canada, USA, India, UK",29 Nov 2011,Eli Craig,"Comedy, Horror",English,65,Tucker and Dale are on vacation at their dilapidated mountain cabin when they are attacked by a group of preppy college kids.,https://images-na.ssl-images-amazon.com/images/M/MV5BODQ5NDQ0MjkwMF5BMl5BanBnXkFtZTcwNDg1OTU4NQ@@._V1_SX300.jpg,Magnet Releasing,R,09 Dec 2010,True,89 min,Tucker and Dale vs Evil,movie,http://www.magnetreleasing.com/tuckeranddalevsevil/,"Eli Craig, Morgan Jurgenson",2010,tt1465522,7.6,"133,808",certified,99
66,"Byung-hun Lee, Min-sik Choi, In-seo Kim, Bo-ra Nam",15 wins & 15 nominations.,"$128,392.00",South Korea,10 May 2011,Jee-woon Kim,"Action, Crime, Drama",Korean,67,A secret agent exacts revenge on a serial killer through a series of captures and releases.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NjE1NTE0MV5BMl5BanBnXkFtZTcwOTYzNjUzNA@@._V1_SX300.jpg,Magnolia Releasing,NOT RATED,12 Aug 2010,True,141 min,I Saw the Devil,movie,http://www.isawthedevilmovie.com/,"Jee-woon Kim (adaptation), Hoon-jung Park (screenplay)",2010,tt1588170,7.8,"76,197",certified,81
67,"Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas",4 wins & 7 nominations.,"$79,600,000.00",USA,25 May 2010,Lasse Hallström,"Drama, Romance, War",English,43,A romantic drama about a soldier who falls for a conservative college student while he's home on leave.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NDEzMTU5NV5BMl5BanBnXkFtZTcwNTI3MTk5Mg@@._V1_SX300.jpg,Screen Gems/SONY PICTURES,PG-13,05 Feb 2010,True,108 min,Dear John,movie,http://www.dearjohn-movie.com/,"Jamie Linden (screenplay), Nicholas Sparks (novel)",2010,tt0989757,6.3,"109,675",rotten,133
68,"Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill",2 wins & 16 nominations.,"$148,244,405.00",USA,25 Feb 2011,Tom McGrath,"Animation, Action, Comedy",English,63,"The supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1_SX300.jpg,Paramount Studios/DWA,PG,05 Nov 2010,True,95 min,Megamind,movie,http://www.megamind.com/,"Alan Schoolcraft, Brent Simons",2010,tt1001526,7.3,"180,680",fresh,175
69,"Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter",Nominated for 1 Golden Globe. Another 1 win & 16 nominations.,"$104,383,624.00",USA,08 Apr 2011,Michael Apted,"Adventure, Family, Fantasy",English,53,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ2MDQzMzExNl5BMl5BanBnXkFtZTcwMTYzOTc5Mw@@._V1_SX300.jpg,20th Century Fox,PG,10 Dec 2010,True,113 min,The Chronicles of Narnia: The Voyage of the Dawn Treader,movie,http://www.narnia.com/,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Michael Petroni (screenplay), C.S. Lewis (novel)",2010,tt0980970,6.3,"111,011",rotten,160
70,"Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy",2 wins & 6 nominations.,"$57,744,720.00",USA,18 Jan 2011,John Luessenhop,"Action, Crime, Thriller",English,45,A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODg5NzkzNl5BMl5BanBnXkFtZTcwNzAyODM5Mw@@._V1_SX300.jpg,Sony Pictures/Screen Gems,PG-13,27 Aug 2010,True,107 min,Takers,movie,http://www.whoarethetakers.com/,"Peter Allen, Gabriel Casseus, John Luessenhop, Avery Duff",2010,tt1135084,6.2,"48,230",rotten,110
71,"Joey King, Selena Gomez, John Corbett, Bridget Moynahan",1 win & 3 nominations.,"$26,161,406.00",USA,09 Nov 2010,Elizabeth Allen Rosenbaum,"Adventure, Comedy, Family",English,56,"An adventurous young girl uses her imagination to escape her reality, that is quickly spinning out of reach.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTU0MTczM15BMl5BanBnXkFtZTcwNjYzOTI0Mw@@._V1_SX300.jpg,20th Century Fox,G,23 Jul 2010,True,103 min,Ramona and Beezus,movie,http://www.ramonaandbeezus.com/,"Laurie Craig (screenplay), Nick Pustay (screenplay), Beverly Cleary (novels)",2010,tt0493949,6.7,"14,288",certified,87
72,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel",1 nomination.,"$28,712,974.00",USA,22 Jun 2010,Jim Field Smith,"Comedy, Romance","English, Ukrainian",46,"An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMTY5ODA1MF5BMl5BanBnXkFtZTcwODYyNzAxMw@@._V1_SX300.jpg,Paramount,R,12 Mar 2010,True,104 min,She's Out of My League,movie,http://www.hard10movie.com/,"Sean Anders, John Morris",2010,tt0815236,6.4,"104,227",rotten,130
73,"Jennifer Lawrence, Isaiah Stone, Ashlee Thompson, Valerie Richards",Nominated for 4 Oscars. Another 63 wins & 118 nominations.,"$6,200,000.00",USA,26 Oct 2010,Debra Granik,Drama,English,90,An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0OTM3MDMxNF5BMl5BanBnXkFtZTcwMDY1MjI0Mw@@._V1_SX300.jpg,Roadside Attractions,R,16 Jul 2010,True,100 min,Winter's Bone,movie,http://www.wintersbonemovie.com/,"Debra Granik (screenplay), Anne Rosellini (screenplay), Daniel Woodrell (novel)",2010,tt1399683,7.2,"114,958",certified,161
74,"Keir Gilchrist, Dana DeVestern, Lauren Graham, Jim Gaffigan",2 nominations.,"$6,350,058.00",USA,08 Feb 2011,"Anna Boden, Ryan Fleck","Comedy, Drama, Romance",English,63,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTAyNjQ2N15BMl5BanBnXkFtZTcwNjYwOTU3Mw@@._V1_SX300.jpg,Focus Features,PG-13,08 Oct 2010,True,101 min,It's Kind of a Funny Story,movie,http://www.itskindofafunnystorymovie.com/,"Anna Boden (screenplay), Ryan Fleck (screenplay), Ned Vizzini (novel)",2010,tt0804497,7.2,"111,711",rotten,129
75,"Julia Roberts, I. Gusti Ayu Puspawati, Hadi Subiyanto, Billy Crudup",2 wins & 2 nominations.,"$80,574,010.00",USA,23 Nov 2010,Ryan Murphy,"Drama, Romance","English, Italian, Portuguese",50,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NDkyNzkyM15BMl5BanBnXkFtZTcwNDQyNDk0Mw@@._V1_SX300.jpg,Sony Pictures,PG-13,13 Aug 2010,True,133 min,Eat Pray Love,movie,http://www.sonypictures.com/movies/eatpraylove/,"Ryan Murphy (screenplay), Jennifer Salt (screenplay), Elizabeth Gilbert (book)",2010,tt0879870,5.7,"66,332",rotten,193
76,"Riz Ahmed, Arsher Ali, Nigel Lindsay, Kayvan Novak",Won 1 BAFTA Film Award. Another 8 wins & 23 nominations.,"$308,769.00","UK, France",08 Mar 2011,Christopher Morris,"Comedy, Crime, Drama","English, Urdu, Arabic",68,Four incompetent British jihadists set out to train for and commit an act of terror.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNDQxNzI0NF5BMl5BanBnXkFtZTcwNDM0NzEwNA@@._V1_SX300.jpg,Drafthouse Films,R,07 May 2010,True,97 min,Four Lions,movie,http://www.fourlionsfilm.com/,"Christopher Morris, Sam Bain, Jesse Armstrong, Simon Blackwell (additional writing)",2010,tt1341167,7.3,"58,407",certified,127
77,"Russell Crowe, Elizabeth Banks, Michael Buie, Moran Atias",4 nominations.,"$21,100,000.00","USA, France",08 Mar 2011,Paul Haggis,"Crime, Drama, Romance",English,52,A married couple's life is turned upside down when the wife is accused of a murder.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjk4NjI4M15BMl5BanBnXkFtZTcwNjQ4OTEwNA@@._V1_SX300.jpg,Lionsgate,PG-13,19 Nov 2010,True,133 min,The Next Three Days,movie,http://thenextthreedaysmovie.com/,"Paul Haggis (screenplay), Fred Cavayé (screenplay), Guillaume Lemans (screenplay)",2010,tt1458175,7.4,"151,013",rotten,161
78,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba",1 win & 7 nominations.,"$23,400,000.00",USA,20 Jul 2010,Sylvain White,"Action, Adventure, Crime",English,44,"A CIA special forces team are betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,23 Apr 2010,True,97 min,The Losers,movie,http://www.the-losers.com/,"Peter Berg (screenplay), James Vanderbilt (screenplay), Andy Diggle (characters)",2010,tt0480255,6.4,"76,761",rotten,161
