,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
37,"Robert Carlyle, Rose Byrne, Jeremy Renner, Harold Perrineau",2 wins & 12 nominations.,"$28,586,503.00","UK, Spain",09 Oct 2007,Juan Carlos Fresnadillo,"Drama, Horror, Sci-Fi",English,78,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes to plan.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjc2MTcxNV5BMl5BanBnXkFtZTcwMzgzOTY0MQ@@._V1_SX300.jpg,Fox Atomic,R,11 May 2007,True,100 min,28 Weeks Later,movie,http://www.foxatomic.com/#movie:TitleId=7,"Rowan Joffe (screenplay), Juan Carlos Fresnadillo (screenplay), Enrique López Lavigne (screenplay), Jesús Olmo (screenplay)",2007,tt0463854,7.0,"219,230",fresh,186
38,"Matt Damon, Julia Stiles, David Strathairn, Scott Glenn",Won 3 Oscars. Another 25 wins & 38 nominations.,"$227,400,000.00","USA, Germany",11 Dec 2007,Paul Greengrass,"Action, Mystery, Thriller","English, French, Arabic, Russian, Spanish",85,Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.,https://images-na.ssl-images-amazon.com/images/M/MV5BNGNiNmU2YTMtZmU4OS00MjM0LTlmYWUtMjVlYjAzYjE2N2RjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Universal Pictures,PG-13,03 Aug 2007,True,115 min,The Bourne Ultimatum,movie,http://www.thebourneultimatum.com/,"Tony Gilroy (screenplay), Scott Z. Burns (screenplay), George Nolfi (screenplay), Tony Gilroy (screen story), Robert Ludlum (novel)",2007,tt0440963,8.1,"513,088",certified,258
39,"Cillian Murphy, Michelle Yeoh, Troy Garity, Rose Byrne",1 win & 17 nominations.,N/A,"UK, USA",N/A,Danny Boyle,"Adventure, Sci-Fi, Thriller",English,64,A team of international astronauts are sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5Nzg2OTk2NF5BMl5BanBnXkFtZTYwNTc1ODM3._V1_SX300.jpg,N/A,R,27 Jul 2007,True,107 min,Sunshine,movie,N/A,Alex Garland,2007,tt0448134,7.3,"196,441",N/A,N/A
40,"Bruce Willis, Timothy Olyphant, Justin Long, Maggie Q",3 wins & 16 nominations.,"$134,500,000.00","USA, UK",20 Nov 2007,Len Wiseman,"Action, Adventure, Thriller","English, Italian, French",69,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDQxMDE1OTg4NV5BMl5BanBnXkFtZTcwMTMzOTQzMw@@._V1_SX300.jpg,20th Century Fox,PG-13,27 Jun 2007,True,128 min,Live Free or Die Hard,movie,http://www.livefreeordiehard.com/,"Mark Bomback (screenplay), Mark Bomback (story), David Marconi (story), John Carlin (article), Roderick Thorp (certain original characters)",2007,tt0337978,7.2,"343,179",certified,206
41,"Matt Long, Raquel Alessi, Brett Cullen, Peter Fonda",1 win & 8 nominations.,"$115,802,596.00","USA, Australia",12 Jun 2007,Mark Steven Johnson,"Action, Fantasy, Thriller",English,35,"Stunt motorcyclist Johnny Blaze gives up his soul to become a hellblazing vigilante, to fight against power hungry Blackheart, the son of the devil himself.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_SX300.jpg,Sony Pictures,PG-13,16 Feb 2007,True,114 min,Ghost Rider,movie,http://www.sonypictures.com/movies/ghostrider/index.html,"Mark Steven Johnson (screenplay), Mark Steven Johnson (screen story)",2007,tt0259324,5.2,"187,556",rotten,135
42,"Marion Cotillard, Sylvie Testud, Pascal Greggory, Emmanuelle Seigner",Won 2 Oscars. Another 44 wins & 61 nominations.,N/A,"France, UK, Czech Republic",N/A,Olivier Dahan,"Biography, Drama, Music","French, English",66,"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjIzNjM5OV5BMl5BanBnXkFtZTcwMjc0OTg0MQ@@._V1_SX300.jpg,N/A,PG-13,20 Jul 2007,True,140 min,La Vie en Rose,movie,N/A,"Isabelle Sobelman, Olivier Dahan",2007,tt0450188,7.6,"68,045",rotten,12
43,"Jerry Seinfeld, Renée Zellweger, Matthew Broderick, Patrick Warburton",Nominated for 1 Golden Globe. Another 1 win & 14 nominations.,"$126,597,121.00","USA, Australia",11 Mar 2008,"Steve Hickner, Simon J. Smith","Animation, Adventure, Comedy",English,54,"Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue them.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MDYxOTA4MF5BMl5BanBnXkFtZTcwMDE0MDUzMw@@._V1_SX300.jpg,Paramount Pictures,PG,02 Nov 2007,True,91 min,Bee Movie,movie,http://www.BeeMovie.com/,"Jerry Seinfeld, Spike Feresten, Barry Marder, Andy Robin, Chuck Martin (additional screenplay material), Tom Papa (additional screenplay material)",2007,tt0389790,6.2,"111,053",rotten,169
44,"Shia LaBeouf, Sarah Roemer, Carrie-Anne Moss, David Morse",4 wins & 6 nominations.,"$80,050,171.00",USA,07 Aug 2007,D.J. Caruso,"Drama, Mystery, Thriller","English, Spanish",62,A teen living under house arrest becomes convinced his neighbor is a serial killer.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNTIxOTQ3M15BMl5BanBnXkFtZTcwMjU2NzAzMw@@._V1_SX300.jpg,Dreamworks,PG-13,13 Apr 2007,True,105 min,Disturbia,movie,http://www.disturbia.com/,"Christopher Landon (screenplay), Carl Ellsworth (screenplay), Christopher Landon (story)",2007,tt0486822,6.9,"191,140",fresh,172
45,"Robin Wright, Anthony Hopkins, Paul Baker, John Bilezikjian",2 wins & 16 nominations.,"$82,200,000.00",USA,13 Feb 2007,Robert Zemeckis,"Animation, Action, Adventure","English, Old English",59,"The warrior Beowulf must fight and defeat the monster Grendel who is terrorizing Denmark, and later, Grendel's mother, who begins killing out of revenge.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjM0MTc3MF5BMl5BanBnXkFtZTcwNzU0ODMyMw@@._V1_SX300.jpg,Paramount Pictures,PG-13,16 Nov 2007,True,115 min,Beowulf,movie,http://www.beowulfmovie.com/,"Neil Gaiman (screenplay), Roger Avary (screenplay), Anonymous (epic poem ""Beowulf"")",2007,tt0442933,6.2,"145,014",certified,194
46,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",Nominated for 1 Oscar. Another 2 wins & 16 nominations.,"$24,343,673.00","USA, UK",05 Feb 2008,Julie Taymor,"Drama, Fantasy, Musical",English,56,The music of the Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMTUwNzg3Nl5BMl5BanBnXkFtZTcwMjM1MDI1MQ@@._V1_SX300.jpg,Sony,PG-13,12 Oct 2007,True,133 min,Across the Universe,movie,http://www.sonypictures.com/movies/acrosstheuniverse/index.html,"Dick Clement (screenplay), Ian La Frenais (screenplay), Julie Taymor (story), Dick Clement (story), Ian La Frenais (story)",2007,tt0445922,7.4,"94,109",rotten,153
47,"Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips",5 nominations.,"$17,544,812.00","USA, Czech Republic, Italy, Iceland, Slovakia",23 Oct 2007,Eli Roth,Horror,"English, Slovak, Italian, Czech",46,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NTQ3MjI2N15BMl5BanBnXkFtZTYwNTQ4MTI3._V1_SX300.jpg,Lionsgate,R,08 Jun 2007,True,94 min,Hostel: Part II,movie,http://www.hostel2.com/,"Eli Roth, Eli Roth (characters)",2007,tt0498353,5.4,"71,906",rotten,110
48,"Owen Wilson, Adrien Brody, Jason Schwartzman, Amara Karan",4 wins & 3 nominations.,"$11,900,000.00",USA,26 Feb 2008,Wes Anderson,"Adventure, Comedy, Drama","English, Hindi, German, Tibetan",67,"A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MTQ4MTgwOF5BMl5BanBnXkFtZTcwMDA3MDU1MQ@@._V1_SX300.jpg,Fox Searchlight Pictures,R,26 Oct 2007,True,91 min,The Darjeeling Limited,movie,http://www.foxsearchlight.com/thedarjeelinglimited/,"Wes Anderson, Roman Coppola, Jason Schwartzman",2007,tt0838221,7.2,"144,008",fresh,188
49,"Adam Sandler, Kevin James, Jessica Biel, Dan Aykroyd",14 nominations.,"$119,700,000.00",USA,06 Nov 2007,Dennis Dugan,"Comedy, Romance",English,37,"Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NDQ3NDQ3Nl5BMl5BanBnXkFtZTcwMjE4NjY0MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,20 Jul 2007,True,115 min,I Now Pronounce You Chuck & Larry,movie,http://www.chuckandlarry.com/,"Barry Fanaro (screenplay), Alexander Payne (screenplay), Jim Taylor (screenplay), Lew Gallo (treatment)",2007,tt0762107,6.0,"122,950",rotten,156
50,"Nicole Kidman, Daniel Craig, Dakota Blue Richards, Ben Walker",Won 1 Oscar. Another 6 wins & 32 nominations.,"$70,100,000.00","UK, USA",29 Apr 2008,Chris Weitz,"Adventure, Family, Fantasy","English, Icelandic, Russian, French",51,"In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NDkxMjQxMV5BMl5BanBnXkFtZTYwNTMxMDM4._V1_SX300.jpg,New Line Cinema,PG-13,07 Dec 2007,True,113 min,The Golden Compass,movie,http://www.goldencompassmovie.com/,"Chris Weitz (screenplay), Philip Pullman (novel)",2007,tt0385752,6.1,"152,775",rotten,192
51,"Steve Carell, Juliette Binoche, Dane Cook, Alison Pill",4 nominations.,"$30,025,543.00",USA,11 Mar 2008,Peter Hedges,"Comedy, Drama, Romance",English,65,A widower finds out the woman he fell in love with is his brother's girlfriend.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2Nzc1NzQ1OV5BMl5BanBnXkFtZTcwOTE0MDE1MQ@@._V1_SX300.jpg,Buena Vista,PG-13,26 Oct 2007,True,98 min,Dan in Real Life,movie,http://DanInRealLife-themovie.com/,"Pierce Gardner, Peter Hedges",2007,tt0480242,6.8,"88,200",fresh,169
52,"Steven Pasquale, Reiko Aylesworth, John Ortiz, Johnny Lewis",4 nominations.,"$41,668,854.00",USA,15 Apr 2008,"Colin Strause, Greg Strause","Action, Horror, Sci-Fi",English,29,"Warring alien and predator races descend on a rural US town, where unsuspecting residents must band together for any chance of survival.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDY2NDUwM15BMl5BanBnXkFtZTYwNzQxMTA3._V1_SX300.jpg,20th Century Fox,R,25 Dec 2007,True,94 min,Aliens vs. Predator: Requiem,movie,http://www.avp-r.com/,"Shane Salerno, Dan O'Bannon (""Alien"" characters), Ronald Shusett (""Alien"" characters), Jim Thomas (""Predator"" characters), John Thomas (""Predator"" characters)",2007,tt0758730,4.7,"95,395",rotten,69
53,"Tom Wilkinson, Michael O'Keefe, Sydney Pollack, Danielle Skraastad",Won 1 Oscar. Another 26 wins & 110 nominations.,"$48,976,323.00",USA,19 Feb 2008,Tony Gilroy,"Crime, Drama, Thriller",English,82,"A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@._V1_SX300.jpg,Warner Bros. Pictures,R,12 Oct 2007,True,119 min,Michael Clayton,movie,http://www.michaelclayton.com,Tony Gilroy,2007,tt0465538,7.3,"137,088",certified,196
54,"Tom Hanks, Amy Adams, Julia Roberts, Philip Seymour Hoffman",Nominated for 1 Oscar. Another 5 wins & 22 nominations.,"$66,636,385.00","USA, Germany",22 Apr 2008,Mike Nichols,"Biography, Comedy, Drama","English, Dari, Russian, Urdu, Hebrew, Arabic",69,"A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMDgwMDc4MF5BMl5BanBnXkFtZTYwOTU3MDM4._V1_SX300.jpg,Universal Pictures,R,21 Dec 2007,True,102 min,Charlie Wilson's War,movie,http://www.charliewilsonswar.net/,"Aaron Sorkin (screenplay), George Crile (book)",2007,tt0472062,7.1,"91,232",certified,195
55,"David Lee Smith, Tony Todd, John Billingsley, Ellen Crawford",5 wins & 1 nomination.,N/A,USA,13 Nov 2007,Richard Schenkman,"Drama, Fantasy, Sci-Fi",English,N/A,An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjUwMDQ2NTQxMF5BMl5BanBnXkFtZTcwMDQ4NDIzMQ@@._V1_SX300.jpg,STARZ MEDIA LLC.,NOT RATED,13 Nov 2007,True,87 min,The Man from Earth,movie,N/A,Jerome Bixby,2007,tt0756683,8.0,"135,659",N/A,N/A
56,"Jake Gyllenhaal, Reese Witherspoon, Meryl Streep, Alan Arkin",1 win & 2 nominations.,"$9,664,316.00",USA,22 Feb 2008,Gavin Hood,"Drama, Thriller","English, Arabic",55,A CIA analyst questions his assignment after witnessing an unorthodox interrogation at a secret detention facility outside the US.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzcwMTIwOV5BMl5BanBnXkFtZTcwMDc4MjI1MQ@@._V1_SX300.jpg,New Line Cinema,R,19 Oct 2007,True,122 min,Rendition,movie,http://www.renditionmovie.com,Kelley Sane,2007,tt0804522,6.8,"48,359",rotten,153
57,"Nicole Kidman, Daniel Craig, Jeremy Northam, Jackson Bond",1 win & 1 nomination.,"$15,100,000.00","USA, Australia",29 Jan 2008,"Oliver Hirschbiegel, James McTeigue","Sci-Fi, Thriller","English, Russian",45,"As a Washington psychiatrist unearths the origin of an alien epidemic, she also discovers her son might be the only way it can be stopped.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzM0NjI4M15BMl5BanBnXkFtZTcwOTg2NjUzMw@@._V1_SX300.jpg,Warners Bros. Pictures,PG-13,17 Aug 2007,True,99 min,The Invasion,movie,http://theinvasionmovie.warnerbros.com/,"David Kajganich (screenplay), Jack Finney (novel)",2007,tt0427392,5.9,"66,435",rotten,162
58,"John Cusack, Paul Birchard, Margot Leicester, Walter Lewis",4 wins & 8 nominations.,"$71,912,310.00",USA,02 Oct 2007,Mikael Håfström,"Fantasy, Horror",English,64,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDg0NTU0OV5BMl5BanBnXkFtZTcwMTM1NDk0MQ@@._V1_SX300.jpg,MGM/Dimension,PG-13,22 Jun 2007,True,104 min,1408,movie,http://www.1408-themovie.com/,"Matt Greenberg (screenplay), Scott Alexander (screenplay), Larry Karaszewski (screenplay), Stephen King (short story)",2007,tt0450385,6.8,"215,907",certified,170
59,"Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard",Nominated for 1 Oscar. Another 4 wins & 10 nominations.,"$31,529,568.00",USA,11 Mar 2008,Kirsten Sheridan,"Drama, Music",English,38,"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDIwNjE3NjU2NV5BMl5BanBnXkFtZTcwNTQ2NjQzMw@@._V1_SX300.jpg,Warner Bros. Pictures,PG,21 Nov 2007,True,114 min,August Rush,movie,http://augustrushmovie.warnerbros.com/,"Nick Castle (screenplay), James V. Hart (screenplay), Paul Castro (story), Nick Castle (story)",2007,tt0426931,7.5,"90,142",rotten,123
60,"Ryan Gosling, Emily Mortimer, Paul Schneider, R.D. Reid",Nominated for 1 Oscar. Another 7 wins & 32 nominations.,"$5,802,820.00","USA, Canada",15 Apr 2008,Craig Gillespie,"Comedy, Drama, Romance","English, Spanish",70,A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDc1NDkwMV5BMl5BanBnXkFtZTcwNjgzMDE1MQ@@._V1_SX300.jpg,MGM/Sidney Kimmel Entertainment,PG-13,02 Nov 2007,True,106 min,Lars and the Real Girl,movie,http://www.larsandtherealgirl-themovie.com/,Nancy Oliver,2007,tt0805564,7.4,"119,002",certified,135
61,"Ben Stiller, Malin Akerman, Michelle Monaghan, Jerry Stiller",1 win.,"$36,771,343.00",USA,26 Nov 2007,"Bobby Farrelly, Peter Farrelly","Comedy, Romance","English, Spanish",46,A newly wed man who believes he's just gotten hitched to the perfect woman encounters another lady on his honeymoon.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNTM2NTE2NF5BMl5BanBnXkFtZTcwOTI5MDUzMw@@._V1_SX300.jpg,Paramount Pictures,R,05 Oct 2007,True,116 min,The Heartbreak Kid,movie,http://www.HeartbreakKidMovie.com,"Scot Armstrong (screenplay), Leslie Dixon (screenplay), Bobby Farrelly (screenplay), Peter Farrelly (screenplay), Kevin Barnett (screenplay), Bruce Jay Friedman (short story ""A Change of Plan""), Neil Simon",2007,tt0408839,5.8,"73,601",rotten,156
62,"Will Ferrell, Jon Heder, Will Arnett, Amy Poehler",3 wins & 10 nominations.,"$118,153,533.00",USA,28 Aug 2007,"Josh Gordon, Will Speck","Comedy, Sport","English, Japanese",64,"In 2002, two rival Olympic ice skaters were stripped of their gold medals and permanently banned from men's single competition. Presently, however, they've found a loophole that will allow them to qualify as a pairs team.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDMyMTYxMl5BMl5BanBnXkFtZTcwMjk0NzI0MQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,30 Mar 2007,True,93 min,Blades of Glory,movie,http://www.BladesofGloryMovie.com/,"Jeff Cox (screenplay), Craig Cox (screenplay), John Altschuler (screenplay), Dave Krinsky (screenplay), Craig Cox (story), Jeff Cox (story), Busy Philipps (story)",2007,tt0445934,6.3,"133,685",fresh,183
63,"Josh Hartnett, Melissa George, Danny Huston, Ben Foster",12 nominations.,"$39,568,996.00","USA, New Zealand",19 Feb 2008,David Slade,"Horror, Thriller",English,53,"After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDE5ODIxMF5BMl5BanBnXkFtZTcwMjMyMTU1MQ@@._V1_SX300.jpg,Sony Pictures/Columbia,R,19 Oct 2007,True,113 min,30 Days of Night,movie,http://www.30daysofnight.com/,"Steve Niles (screenplay), Stuart Beattie (screenplay), Brian Nelson (screenplay), Steve Niles (comic), Ben Templesmith (comic)",2007,tt0389722,6.6,"141,924",rotten,157
64,"Jamie Foxx, Chris Cooper, Jennifer Garner, Jason Bateman",5 nominations.,"$47,456,450.00","USA, Germany",23 Dec 2007,Peter Berg,"Action, Drama, Thriller","English, Arabic",56,A team of U.S. government agents is sent to investigate the bombing of an American facility in the Middle East.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MDIzOTYwMV5BMl5BanBnXkFtZTcwMTM5OTA1MQ@@._V1_SX300.jpg,Universal Pictures,R,28 Sep 2007,True,110 min,The Kingdom,movie,http://www.thekingdommovie.com/,Matthew Michael Carnahan,2007,tt0431197,7.1,"103,857",rotten,182
65,"Tim Allen, John Travolta, Martin Lawrence, William H. Macy",4 nominations.,"$168,213,584.00",USA,14 Aug 2007,Walt Becker,"Action, Adventure, Comedy",English,27,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MTE5MjY5OV5BMl5BanBnXkFtZTcwNDEwMzUzMw@@._V1_SX300.jpg,Buena Vista,PG-13,02 Mar 2007,True,100 min,Wild Hogs,movie,http://wildhogs.movies.go.com/,Brad Copeland,2007,tt0486946,5.9,"102,037",rotten,140
66,"Donald Pleasence, Jamie Lee Curtis, Nancy Kyes, P.J. Soles",4 wins & 2 nominations.,N/A,USA,27 Oct 1997,John Carpenter,"Horror, Thriller",English,78,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield to kill again.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Compass International Pictures,R,25 Oct 1978,True,91 min,Halloween,movie,N/A,"John Carpenter (screenplay), Debra Hill (screenplay)",1978,tt0077651,7.9,"165,116",certified,54
67,"Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick",Won 1 Oscar. Another 21 wins & 29 nominations.,"$9,199,193.00",Ireland,18 Dec 2007,John Carney,"Drama, Music, Romance","English, Czech",88,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNjExOTc2MTJeQTJeQWpwZ15BbWU3MDYzODQ3NDE@._V1_SX300.jpg,Fox Searchlight,R,15 Jun 2007,True,85 min,Once,movie,http://www.foxsearchlight.com/once/,John Carney,2007,tt0907657,7.9,"94,653",certified,155
68,"Nat Faxon, John C. Reilly, Tim Meadows, Conner Rayburn",Nominated for 2 Golden Globes. Another 1 win & 4 nominations.,"$18,317,151.00",USA,08 Apr 2008,Jake Kasdan,"Comedy, Music",English,63,Singer Dewey Cox overcomes adversity to become a musical legend.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NDMyNTk0N15BMl5BanBnXkFtZTcwMTQ4MDUzMw@@._V1_SX300.jpg,Sony Pictures/Columbia,R,21 Dec 2007,True,96 min,Walk Hard: The Dewey Cox Story,movie,http://www.walkhard-movie.com/,"Judd Apatow, Jake Kasdan",2007,tt0841046,6.7,"57,003",certified,139
69,"Clive Owen, Paul Giamatti, Monica Bellucci, Stephen McHattie",3 nominations.,"$12,800,000.00",USA,01 Jan 2008,Michael Davis,"Action, Comedy, Crime","English, Italian",49,"A man named Mr. Smith delivers a woman's baby during a shootout, and is then called upon to protect the newborn from the army of gunmen.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMDA1MDUwNl5BMl5BanBnXkFtZTcwMDQzMzM1MQ@@._V1_SX300.jpg,New Line Cinema,R,07 Sep 2007,True,86 min,Shoot 'Em Up,movie,http://www.shootemupmovie.com/,Michael Davis,2007,tt0465602,6.7,"132,168",fresh,161
70,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann",2 wins & 3 nominations.,"$17,993,461.00",USA,25 Sep 2007,Lee Tamahori,"Action, Sci-Fi, Thriller","English, French, German, Serbian",42,A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MjgyNjE1Nl5BMl5BanBnXkFtZTcwNTY1NDU0MQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,27 Apr 2007,True,96 min,Next,movie,http://www.nextmovie.com,"Gary Goldman (screenplay), Jonathan Hensleigh (screenplay), Paul Bernbaum (screenplay), Gary Goldman (screen story), Philip K. Dick (novel)",2007,tt0435705,6.2,"128,182",rotten,128
71,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas",Nominated for 1 BAFTA Film Award. Another 5 wins & 14 nominations.,"$320,706,665.00",USA,13 Nov 2007,"Chris Miller, Raman Hui","Animation, Adventure, Comedy",English,58,"When his new father-in-law, King Harold falls ill, Shrek is looked at as the heir to the land of Far, Far Away. Not one to give up his beloved swamp, Shrek recruits his friends Donkey and Puss in Boots to install the rebellious Artie as the new king. Princess Fiona, however, rallies a band of royal girlfriends to fend off a coup d'etat by the jilted Prince Charming.",https://images-na.ssl-images-amazon.com/images/M/MV5BMDEyM2FiNzMtNjFlNi00MTViLTlkZWItMGY1NzJkZjQ0ODdjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dreamworks,PG,18 May 2007,True,93 min,Shrek the Third,movie,http://www.shrek.com/,"William Steig (book), Andrew Adamson (story), Jeffrey Price (screenplay), Peter S. Seaman (screenplay), Chris Miller (screenplay), Aron Warner (screenplay), Jeff Snow (story)",2007,tt0413267,6.1,"220,019",rotten,206
72,"Jordi Mollà, Aimee King, Cate Blanchett, Laurence Fox",Won 1 Oscar. Another 5 wins & 29 nominations.,"$16,264,475.00","UK, France, Germany, USA",05 Feb 2008,Shekhar Kapur,"Biography, Drama, History","English, Spanish, Swedish",45,"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzODIwNzcyMF5BMl5BanBnXkFtZTcwMTg0MTQ1MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,12 Oct 2007,True,114 min,Elizabeth: The Golden Age,movie,http://www.elizabeththegoldenage.net/,"William Nicholson, Michael Hirst",2007,tt0414055,6.9,"56,530",rotten,165
73,"Hilary Swank, Patrick Dempsey, Scott Glenn, Imelda Staunton",2 wins & 1 nomination.,"$36,489,507.00","Germany, USA",17 Apr 2007,Richard LaGravenese,"Biography, Crime, Drama",English,64,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzExNTgxMV5BMl5BanBnXkFtZTcwNDUxODM0MQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,05 Jan 2007,True,123 min,Freedom Writers,movie,http://www.freedomwritersmovie.com/,"Richard LaGravenese (screenplay), Freedom Writers (book), Erin Gruwell (book)",2007,tt0463998,7.5,"54,732",fresh,124
74,"Belén Rueda, Fernando Cayo, Roger Príncep, Mabel Rivera",32 wins & 40 nominations.,"$6,905,218.00",Spain,22 Apr 2008,J.A. Bayona,"Drama, Mystery, Thriller",Spanish,74,"A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MjE0NzQzMV5BMl5BanBnXkFtZTYwMzI0ODc4._V1_SX300.jpg,Picturehouse,R,11 Jan 2008,True,105 min,The Orphanage,movie,http://www.theorphanagemovie.com/,Sergio G. Sánchez (screenplay),2007,tt0464141,7.5,"123,752",certified,174
