,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
38,"Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley",2 wins & 19 nominations.,"$141,614,023.00","USA, Poland, Slovenia, Czech Republic",02 Dec 2008,Andrew Adamson,"Action, Adventure, Family",English,62,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg,Walt Disney Pictures,PG,16 May 2008,True,150 min,The Chronicles of Narnia: Prince Caspian,movie,http://narnia.com/,"Andrew Adamson (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), C.S. Lewis (novel)",2008,tt0499448,6.6,"156,126",fresh,188
39,"Ron Perlman, Selma Blair, Doug Jones, John Alexander",Nominated for 1 Oscar. Another 5 wins & 26 nominations.,"$75,754,670.00","USA, Germany",11 Nov 2008,Guillermo del Toro,"Action, Adventure, Fantasy",English,78,"The mythical world starts a rebellion against humanity in order to rule the Earth, so Hellboy and his team must save the world from the rebellious creatures.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NzgyMjc2Nl5BMl5BanBnXkFtZTcwOTU3MDI3MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,11 Jul 2008,True,120 min,Hellboy II: The Golden Army,movie,http://www.hellboymovie.com/,"Guillermo del Toro (screenplay), Guillermo del Toro (story), Mike Mignola (story), Mike Mignola (comic book)",2008,tt0411477,7.0,"214,413",certified,241
40,"Rebecca Hall, Scarlett Johansson, Christopher Evan Welch, Chris Messina",Won 1 Oscar. Another 31 wins & 51 nominations.,"$23,164,041.00","Spain, USA",27 Jan 2009,Woody Allen,"Drama, Romance","English, Spanish",70,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NDQ4MTg2MV5BMl5BanBnXkFtZTcwNDUzNjU3MQ@@._V1_SX300.jpg,The Weinstein Co.,PG-13,15 Aug 2008,True,96 min,Vicky Cristina Barcelona,movie,http://www.vickycristina-movie.com/,Woody Allen,2008,tt0497465,7.2,"204,538",certified,198
41,"Steven Strait, Camilla Belle, Cliff Curtis, Joel Virgel",N/A,"$94,700,000.00","USA, South Africa",24 Jun 2008,Roland Emmerich,"Action, Adventure, Drama",English,34,A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzc2NDMzNDY4Ml5BMl5BanBnXkFtZTYwNzM2Njk3._V1_SX300.jpg,Warner Bros. Pictures,PG-13,07 Mar 2008,True,109 min,"10,000 BC",movie,http://www.10000bcmovie.com/,"Roland Emmerich, Harald Kloser",2008,tt0443649,5.1,"111,524",rotten,145
42,"Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish",1 win & 1 nomination.,"$42,724,402.00","USA, Germany",27 May 2008,Sylvester Stallone,"Action, Thriller, War","English, Burmese, Thai",46,"In Thailand, John Rambo joins a group of missionaries to venture into war-torn Burma, and rescue a group of Christian aid workers who were kidnapped by the ruthless local infantry unit.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5Mjg1MzM4NF5BMl5BanBnXkFtZTcwNTAyNzUzMw@@._V1_SX300.jpg,Lionsgate,R,25 Jan 2008,True,92 min,Rambo,movie,http://movies.break.com/rambo/,"Art Monterastelli, Sylvester Stallone, David Morrell (character)",2008,tt0462499,7.1,"184,706",rotten,143
43,"Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane",Nominated for 1 Oscar. Another 14 wins & 38 nominations.,"$215,395,021.00",USA,09 Nov 2008,"Mark Osborne, John Stevenson","Animation, Action, Adventure",English,73,"The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance: However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a tyro in martial arts.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxOTY1NjUyN15BMl5BanBnXkFtZTcwMjMxMDk1MQ@@._V1_SX300.jpg,Paramount Pictures,PG,06 Jun 2008,True,92 min,Kung Fu Panda,movie,http://www.KungFuPanda.com,"Jonathan Aibel (screenplay), Glenn Berger (screenplay), Ethan Reiff (story), Cyrus Voris (story)",2008,tt0441773,7.6,"322,253",certified,179
44,"Sean Faris, Amber Heard, Cam Gigandet, Evan Peters",1 win.,"$24,767,490.00",USA,29 Jul 2008,Jeff Wadlow,"Action, Drama, Sport",English,39,A frustrated and conflicted teenager arrives at a new highschool to discover an underground fightclub and meet a classmate who begins to coerce him into fighting.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNDg3MTIyMF5BMl5BanBnXkFtZTcwOTAwNDc1MQ@@._V1_SX300.jpg,Summit Entertainment,PG-13,14 Mar 2008,True,110 min,Never Back Down,movie,http://neverbackdownthemovie.com/,Chris Hauty,2008,tt1023111,6.6,"83,068",rotten,85
45,"Bob Marley, Ziggy Marley, Jimmy Cliff, Rita Marley",Nominated for 1 BAFTA Film Award. Another 1 win & 7 nominations.,"$1,412,124.00","UK, USA",07 Aug 2012,Kevin Macdonald,"Documentary, Biography, Music","English, French, German",82,"A documentary on the life, music, and legacy of Bob Marley.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NDUzMzQ2OF5BMl5BanBnXkFtZTcwNzY4NTE0Nw@@._V1_SX300.jpg,Magnolia Pictures,PG-13,20 Apr 2012,True,144 min,Marley,movie,http://www.facebook.com/bobmarleymovie,N/A,2012,tt1183919,8.0,"11,322",certified,102
46,"Keanu Reeves, Jennifer Connelly, Kathy Bates, Jaden Smith",3 wins & 5 nominations.,"$79,136,963.00","USA, Canada",07 Apr 2009,Scott Derrickson,"Drama, Sci-Fi, Thriller","English, Mandarin",40,A remake of the 1951 classic sci-fi film about an alien visitor and his giant robot counterpart who visit Earth.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzMyNjE0MTcxNF5BMl5BanBnXkFtZTcwODcyOTMwMg@@._V1_SX300.jpg,20th Century Fox,PG-13,12 Dec 2008,True,104 min,The Day the Earth Stood Still,movie,http://www.dtessmovie.com/,"David Scarpa (screenplay), Edmund H. North",2008,tt0970416,5.5,"143,327",rotten,191
47,"George Clooney, Frances McDormand, Brad Pitt, John Malkovich",Nominated for 2 Golden Globes. Another 5 wins & 26 nominations.,"$60,338,891.00","USA, UK, France",21 Dec 2008,"Ethan Coen, Joel Coen","Comedy, Drama",English,63,A disk containing the memoirs of a CIA agent ends up in the hands of two unscrupulous gym employees who attempt to sell it.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNjQxODE0N15BMl5BanBnXkFtZTcwMzIxMjc3MQ@@._V1_SX300.jpg,Focus Features,R,12 Sep 2008,True,96 min,Burn After Reading,movie,http://www.burnafterreading.com--live.com/,"Joel Coen, Ethan Coen",2008,tt0887883,7.0,"256,734",certified,229
48,"Tom Cruise, Kenneth Branagh, Bill Nighy, Tom Wilkinson",2 wins & 11 nominations.,"$82,989,109.00","USA, Germany",19 May 2009,Bryan Singer,"Drama, History, Thriller","English, German",56,A dramatization of the 20 July assassination and political coup plot by desperate renegade German Army officers against Hitler during World War II.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3Njc2ODEyN15BMl5BanBnXkFtZTcwNTAwMzc3NA@@._V1_SX300.jpg,MGM,PG-13,25 Dec 2008,True,121 min,Valkyrie,movie,http://valkyrie.unitedartists.com/,"Christopher McQuarrie, Nathan Alexander",2008,tt0985699,7.1,"190,821",fresh,193
49,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"Morjana Alaoui, Mylène Jampanoï, Catherine Bégin, Robert Toupin",7 wins & 8 nominations.,N/A,"France, Canada",24 Mar 2009,Pascal Laugier,Horror,French,N/A,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",https://images-na.ssl-images-amazon.com/images/M/MV5BYTY0NTZlZjYtNWRmZi00MGRjLTk4ZDctMjE4NjBiZTUyNGNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Bir Film,R,03 Sep 2008,True,99 min,Martyrs,movie,http://www.martyrs-lefilm.com/,Pascal Laugier,2008,tt1029234,7.1,"62,210",rotten,30
51,"Brendan Fraser, Josh Hutcherson, Anita Briem, Seth Meyers",3 wins & 3 nominations.,"$101,653,320.00",USA,28 Oct 2008,Eric Brevig,"Action, Adventure, Family","English, Icelandic, Italian",57,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,11 Jul 2008,True,93 min,Journey to the Center of the Earth,movie,http://www.journey3dmovie.com/,"Michael D. Weiss (screenplay), Jennifer Flackett (screenplay), Mark Levin (screenplay), Jules Verne (novel)",2008,tt0373051,5.8,"89,113",fresh,155
52,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo",1 win & 5 nominations.,"$81,159,365.00",USA,22 Jul 2008,Robert Luketic,"Crime, Drama, Thriller",English,48,"""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNTU5OTcxOV5BMl5BanBnXkFtZTcwMDEyNjM2MQ@@._V1_SX300.jpg,Sony/Columbia Pictures,PG-13,28 Mar 2008,True,123 min,21,movie,http://www.sonypictures.com/movies/21/,"Peter Steinfeld (screenplay), Allan Loeb (screenplay), Ben Mezrich (book)",2008,tt0478087,6.8,"195,452",rotten,165
53,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Michael Kelly",Nominated for 3 Oscars. Another 13 wins & 47 nominations.,"$35,707,327.00",USA,17 Feb 2009,Clint Eastwood,"Biography, Crime, Drama",English,63,"A grief-stricken mother takes on the LAPD to her own detriment when it stubbornly tries to pass off an obvious impostor as her missing child, while also refusing to give up hope that she will find him one day.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@._V1_SX300.jpg,Universal Pictures,R,31 Oct 2008,True,141 min,Changeling,movie,http://www.changelingmovie.net,J. Michael Straczynski,2008,tt0824747,7.8,"204,795",fresh,197
54,"Michael Cera, Kat Dennings, Aaron Yoo, Rafi Gavron",9 nominations.,"$31,487,293.00",USA,03 Feb 2009,Peter Sollett,"Comedy, Drama, Music",English,64,"High school student Nick O'Leary, member of the Queercore band The Jerk Offs, meets college-bound Norah Silverberg when she asks him to be her boyfriend for five minutes.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._V1_SX300.jpg,Sony Pictures/Screen Gems,PG-13,03 Oct 2008,True,90 min,Nick and Norah's Infinite Playlist,movie,http://www.sonypictures.com/movies/nickandnorah/,"Lorene Scafaria (screenplay), Rachel Cohn (novel), David Levithan (novel)",2008,tt0981227,6.7,"76,693",fresh,179
55,"Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin",2 wins & 6 nominations.,"$130,246,343.00",USA,04 Nov 2008,Peter Segal,"Action, Adventure, Comedy","English, Russian, Panjabi, Arabic",54,A highly intellectual but socially awkward spy is tasked with preventing a terrorist attack from a Russian spy agency.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTM1MzE0OF5BMl5BanBnXkFtZTYwNDE0Nzc4._V1_SX300.jpg,Warner Bros. Pictures,PG-13,20 Jun 2008,True,110 min,Get Smart,movie,http://www.getsmartmovie.com/,"Tom J. Astle, Matt Ember, Mel Brooks (characters), Buck Henry (characters)",2008,tt0425061,6.5,"172,157",rotten,214
56,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis",Nominated for 5 Oscars. Another 26 wins & 88 nominations.,"$33,422,556.00",USA,07 Apr 2009,John Patrick Shanley,"Drama, Mystery",English,68,A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDk0NzE4Nl5BMl5BanBnXkFtZTcwMjk1NDE4MQ@@._V1_SX300.jpg,Miramax,PG-13,25 Dec 2008,True,104 min,Doubt,movie,http://doubt-themovie.com/,"John Patrick Shanley (screenplay), John Patrick Shanley (play)",2008,tt0918927,7.5,"102,118",certified,208
57,"Brian Kerwin, Charli Barcena, Peyton List, Jane Pfitsch",5 wins & 3 nominations.,"$76,800,000.00",USA,29 Apr 2008,Anne Fletcher,"Comedy, Romance",English,47,"After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzI5OTM0OTg2MF5BMl5BanBnXkFtZTcwNjAyMTU1MQ@@._V1_SX300.jpg,20th Century Fox,PG-13,18 Jan 2008,True,111 min,27 Dresses,movie,http://www.27dressesthemovie.com/,Aline Brosh McKenna,2008,tt0988595,6.1,"129,087",rotten,148
58,"Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess",3 nominations.,"$26,800,000.00","UK, USA",10 Jun 2008,Justin Chadwick,"Biography, Drama, History",English,50,Two sisters contend for the affection of King Henry VIII.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NzkyMzY1OF5BMl5BanBnXkFtZTcwMjk1MDU1MQ@@._V1_SX300.jpg,Sony Pictures/Columbia,PG-13,29 Feb 2008,True,115 min,The Other Boleyn Girl,movie,http://www.sonypictures.com/movies/theotherboleyngirl/,"Peter Morgan (screenplay), Philippa Gregory (novel)",2008,tt0467200,6.7,"87,263",rotten,139
59,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper",2 nominations.,"$31,316,973.00",France,10 Mar 2009,Olivier Megaton,"Action, Adventure, Crime","English, French, Ukrainian, Russian, Hungarian",51,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNzg1OTU4M15BMl5BanBnXkFtZTcwMjcyMjI5MQ@@._V1_SX300.jpg,Lionsgate Films,PG-13,26 Nov 2008,True,104 min,Transporter 3,movie,http://transporter3film.com/,"Luc Besson, Robert Mark Kamen, Luc Besson (characters), Robert Mark Kamen (characters)",2008,tt1129442,6.1,"130,752",rotten,110
61,"Leonardo DiCaprio, Russell Crowe, Mark Strong, Golshifteh Farahani",2 nominations.,"$39,380,442.00","USA, UK",17 Feb 2009,Ridley Scott,"Action, Drama, Romance","English, Arabic",57,A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTY3MTM0OV5BMl5BanBnXkFtZTcwNjc5MTI5MQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,10 Oct 2008,True,128 min,Body of Lies,movie,http://www.body-of-lies.com/,"William Monahan (screenplay), David Ignatius (novel)",2008,tt0758774,7.1,"180,003",rotten,202
62,"Freddie Highmore, Mary-Louise Parker, Nick Nolte, Sarah Bolger",2 wins & 8 nominations.,"$71,148,699.00",USA,24 Jun 2008,Mark Waters,"Adventure, Family, Fantasy",English,62,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMDcyMzM2Ml5BMl5BanBnXkFtZTYwNzg1Nzc4._V1_SX300.jpg,Paramount Pictures,PG,14 Feb 2008,True,96 min,The Spiderwick Chronicles,movie,http://www.SpiderwickChronicles.com/,"Karey Kirkpatrick (screenplay), David Berenbaum (screenplay), John Sayles (screenplay), Tony DiTerlizzi (books), Holly Black (books)",2008,tt0416236,6.6,"71,698",certified,144
63,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand",2 wins & 5 nominations.,"$109,993,847.00",USA,05 Apr 2009,Adam Shankman,"Comedy, Family, Fantasy",English,33,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5Njk5MTUxNF5BMl5BanBnXkFtZTcwMDI3MTg5MQ@@._V1_SX300.jpg,Walt Disney Pictures,PG,25 Dec 2008,True,99 min,Bedtime Stories,movie,http://Disney.com/BedtimeStories.,"Matt Lopez (screenplay), Tim Herlihy (screenplay), Matt Lopez (story)",2008,tt0960731,6.1,"74,018",rotten,107
64,"Shea Adams, Eddie Baroo, Ray Barrett, Tony Barry",Nominated for 1 Oscar. Another 11 wins & 33 nominations.,"$49,420,849.00","UK, Australia, USA",03 Mar 2009,Baz Luhrmann,"Adventure, Drama, Romance","English, Aboriginal, Chinese, Japanese",53,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",https://images-na.ssl-images-amazon.com/images/M/MV5BZjJhMTAyZWMtMjRlZC00NWU3LTg3ODQtYTkyZjRiN2NhY2Y5XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,20th Century Fox,PG-13,26 Nov 2008,True,165 min,Australia,movie,http://www.australiamovie.com/,"Stuart Beattie (screenplay), Baz Luhrmann (screenplay), Ronald Harwood (screenplay), Richard Flanagan (screenplay), Baz Luhrmann (story)",2008,tt0455824,6.6,"104,442",rotten,209
65,"Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson",2 wins & 1 nomination.,"$100,018,837.00",USA,07 Oct 2008,Dennis Dugan,"Action, Comedy","English, Hebrew",54,An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@._V1_SX300.jpg,Sony Pictures,PG-13,06 Jun 2008,True,113 min,You Don't Mess with the Zohan,movie,http://www.youdontmesswiththezohan.com/,"Adam Sandler, Robert Smigel, Judd Apatow",2008,tt0960144,5.5,"160,248",rotten,184
66,"Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson",1 win & 4 nominations.,"$67,300,000.00","Germany, USA",10 Mar 2009,David Wain,Comedy,English,61,Wild behavior forces a pair of energy drink reps to enroll in a Big Brother program.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MTk4NzQ0NV5BMl5BanBnXkFtZTcwNjM0OTc5MQ@@._V1_SX300.jpg,Universal Pictures,R,07 Nov 2008,True,99 min,Role Models,movie,http://www.rolemodelsmovie.com/,"Timothy Dowling (story), W. Blake Herron (story), Paul Rudd (screenplay), David Wain (screenplay), Ken Marino (screenplay), Timothy Dowling (screenplay)",2008,tt0430922,6.9,"198,538",certified,157
67,"Josh Zuckerman, Amanda Crew, Clark Duke, James Marsden",N/A,"$8,364,827.00",USA,24 Feb 2009,Sean Anders,"Adventure, Comedy, Romance",English,49,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTcyMzg5M15BMl5BanBnXkFtZTcwMDUyOTA4MQ@@._V1_SX300.jpg,Summit Entertainment,R,17 Oct 2008,True,109 min,Sex Drive,movie,http://www.sexdrivethemovie.com/,"Sean Anders (screenplay), John Morris (screenplay), Andy Behrens (book)",2008,tt1135985,6.5,"74,245",rotten,110
68,"Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis",3 wins & 8 nominations.,"$101,111,837.00","USA, Germany",27 Dec 2008,D.J. Caruso,"Action, Mystery, Thriller",English,43,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._V1_SX300.jpg,Paramount Studios,PG-13,26 Sep 2008,True,118 min,Eagle Eye,movie,http://www.eagleeyemovie.com/,"John Glenn (screenplay), Travis Wright (screenplay), Hillary Seitz (screenplay), Dan McDermott (screenplay), Dan McDermott (story)",2008,tt1059786,6.6,"154,686",rotten,178
69,"Keanu Reeves, Forest Whitaker, Hugh Laurie, Chris Evans",1 nomination.,"$26,351,341.00",USA,19 Aug 2008,David Ayer,"Action, Crime, Drama","English, Turkish",55,"An undercover cop, disillusioned by the recent murder of his wife, is implicated in the murder of an officer and must struggle to clear himself.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMzE4ODM5MV5BMl5BanBnXkFtZTcwOTM4Mzk1MQ@@._V1_SX300.jpg,20th Century Fox/Regency Films,R,11 Apr 2008,True,109 min,Street Kings,movie,http://www.foxsearchlight.com/streetkings,"James Ellroy (screenplay), Kurt Wimmer (screenplay), Jamie Moss (screenplay), James Ellroy (story)",2008,tt0421073,6.8,"96,308",rotten,151
70,"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins",3 wins & 7 nominations.,"$97,600,000.00","USA, UK",07 Apr 2009,Peyton Reed,"Comedy, Romance","English, Korean, Estonian",46,"A guy challenges himself to say ""yes"" to everything for an entire year.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjYyOTkyMzg2OV5BMl5BanBnXkFtZTcwODAxNjk3MQ@@._V1_SX300.jpg,Warner Bros. Pictures/Village Roadshow,PG-13,19 Dec 2008,True,104 min,Yes Man,movie,http://yesisthenewno.warnerbros.com/,"Nicholas Stoller (screenplay), Jarrad Paul (screenplay), Andrew Mogel (screenplay), Danny Wallace (book)",2008,tt1068680,6.8,"280,410",rotten,151
71,"Georgia Groome, Aaron Taylor-Johnson, Karen Taylor, Alan Davies",3 wins & 1 nomination.,N/A,"USA, Germany, UK",22 Dec 2009,Gurinder Chadha,"Comedy, Drama, Romance",English,N/A,"The story centers on a 14-year-old girl who keeps a diary about the ups and downs of being a teenager, including the things she learns about kissing.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MTg0NjcyNF5BMl5BanBnXkFtZTcwMzQxNTQ4MQ@@._V1_SX300.jpg,Nickelodeon Movies,PG-13,25 Jul 2008,True,100 min,"Angus, Thongs and Perfect Snogging",movie,http://www.paramount.com/angusthongs,"Gurinder Chadha (screenplay), Paul Mayeda Berges (screenplay), Will McRobb (screenplay), Chris Viscardi (screenplay), Louise Rennison (books)",2008,tt0963743,6.4,"20,888",fresh,25
72,"Tomoko Yamaguchi, Kazushige Nagashima, Yûki Amami, George Tokoro",11 wins & 17 nominations.,"$15,100,000.00",Japan,02 Mar 2010,Hayao Miyazaki,"Animation, Adventure, Family",Japanese,86,"A five year-old boy develops a relationship with Ponyo, a goldfish princess who longs to become a human after falling in love with him.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NzkxNTg2MF5BMl5BanBnXkFtZTcwMTA3MjU1Mg@@._V1_SX300.jpg,Walt Disney Pictures,G,14 Aug 2009,True,101 min,Ponyo,movie,http://www.disney.com/Ponyo,Hayao Miyazaki,2008,tt0876563,7.7,"89,953",certified,159
73,"Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson",1 win & 5 nominations.,"$36,064,910.00","USA, Germany, UK",21 Dec 2008,Paul W.S. Anderson,"Action, Sci-Fi, Thriller",English,43,Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDU1ODg5Ml5BMl5BanBnXkFtZTcwNjMzNjY3MQ@@._V1_SX300.jpg,Universal Pictures,R,22 Aug 2008,True,105 min,Death Race,movie,http://www.deathracemovie.net/,"Paul W.S. Anderson (screenplay), Paul W.S. Anderson (screen story), Robert Thom, Charles B. Griffith, Ib Melchior",2008,tt0452608,6.4,"170,585",rotten,150
74,"Kåre Hedebrant, Lina Leandersson, Per Ragnar, Henrik Dahl",Nominated for 1 BAFTA Film Award. Another 72 wins & 50 nominations.,"$2,100,000.00",Sweden,10 Mar 2009,Tomas Alfredson,"Drama, Horror, Romance","Swedish, Spanish",82,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTY2MTM5MF5BMl5BanBnXkFtZTcwNzQ5Mjc5MQ@@._V1_SX300.jpg,Magnet/Magnolia Pictures,R,12 Dec 2008,True,115 min,Let the Right One In,movie,http://www.lettherightoneinmovie.com/,"John Ajvide Lindqvist (screenplay), John Ajvide Lindqvist (novel)",2008,tt1139797,8.0,"177,981",certified,178
75,"Caryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson",N/A,"$10,955,425.00","UK, USA, South Africa, Germany",29 Jul 2008,Neil Marshall,"Action, Sci-Fi, Thriller",English,51,A futuristic action thriller where a team of people work to prevent a disaster threatening the future of the human race.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwODU2NzE2OF5BMl5BanBnXkFtZTcwMTAwMDA2MQ@@._V1_SX300.jpg,Universal Pictures,R,14 Mar 2008,True,105 min,Doomsday,movie,http://www.doomsdayiscoming.com/,Neil Marshall,2008,tt0483607,6.0,"64,042",rotten,68
76,"Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore",6 nominations.,"$17,402,425.00","USA, Germany, Australia",08 Jul 2008,Carter Smith,Horror,"English, Maya, Spanish, Greek, German",44,"A group of friends whose leisurely Mexican holiday takes a turn for the worse when they, along with a fellow tourist, embark on a remote archaeological dig in the jungle where something evil lives among the ruins.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNjc1NjkyOF5BMl5BanBnXkFtZTcwMzUwMjA2MQ@@._V1_SX300.jpg,DreamWorks/Paramount Studios,R,04 Apr 2008,True,90 min,The Ruins,movie,http://www.ruinsmovie.com/,"Scott B. Smith (screenplay), Scott B. Smith (novel)",2008,tt0963794,5.9,"61,213",rotten,92
77,"Brendan Fraser, Jet Li, Maria Bello, John Hannah",2 wins & 6 nominations.,"$101,600,000.00","USA, Germany, China",16 Dec 2008,Rob Cohen,"Action, Adventure, Fantasy","English, Mandarin, Sanskrit",31,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NDIzMDY1OV5BMl5BanBnXkFtZTcwNjQxMzk3MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,01 Aug 2008,True,112 min,The Mummy: Tomb of the Dragon Emperor,movie,http://www.themummy.com/,"Alfred Gough, Miles Millar",2008,tt0859163,5.2,"121,859",rotten,169
